City|Location|Price(PKR)|Bedrooms|Baths|Size (Sqft)
Gujranwala|Citi Housing Society, Gujranwala|16000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|80000000|6|6|4500
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|DC Colony, Gujranwala|35000000|5|6|2250
Gujranwala|DC Colony, Gujranwala|80000000|6|7|4500
Gujranwala|DC Colony, Gujranwala|94000000|6|6|4500
Gujranwala|Citi Housing Society, Gujranwala|36000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|19900000|4|5|1125
Gujranwala|Sarfraz Colony, Gujranwala|41000000|11|6|2790
Gujranwala|Canal View - Sector 3, Canal View Housing Scheme|31000000|5|6|2250
Gujranwala|Canal View - Sector 3, Canal View Housing Scheme|31000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|77000000|6|6|4500
Gujranwala|Citi Housing Society, Gujranwala|36000000|6|6|2250
Gujranwala|DC Colony, Gujranwala|52500000|5|6|3375
Gujranwala|DC Colony - Rachna Block, DC Colony|72500000|6|6|4500
Gujranwala|Citi Housing Society, Gujranwala|25000000|0|0|2250
Gujranwala|Citi Housing Society, Gujranwala|30000000|5|5|2250
Gujranwala|Citi Housing Society, Gujranwala|70000000|6|7|4500
Gujranwala|Citi Housing - Phase 2, Citi Housing Society|19900000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|19000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|DC Colony, Gujranwala|80000000|6|7|4500
Gujranwala|Allama Iqbal Town, Gujranwala|10500000|4|3|788
Gujranwala|Citi Housing Society, Gujranwala|80000000|5|6|4500
Gujranwala|Citi Housing Phase 2 - Block A, Citi Housing - Phase 2|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|19000000|4|4|1125
Gujranwala|Climaxabad, Gujranwala|25000000|5|6|1575
Gujranwala|DC Colony, Gujranwala|67500000|6|7|4500
Gujranwala|DC Colony - Mehran Block, DC Colony|37000000|5|5|2250
Gujranwala|DC Colony, Gujranwala|36500000|5|6|2250
Gujranwala|DC Colony, Gujranwala|60000000|6|6|3825
Gujranwala|DC Colony, Gujranwala|79000000|5|6|4500
Gujranwala|DC Colony, Gujranwala|59000000|6|6|4500
Gujranwala|Citi Housing Society, Gujranwala|19000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|36000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|17500000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|27500000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|17500000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|36000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|13000000|4|4|1238
Gujranwala|Citi Housing Phase 1 - Block AA, Citi Housing - Phase 1|70000000|6|6|4500
Gujranwala|Citi Housing Society, Gujranwala|18000000|4|4|1238
Gujranwala|Rachna Pearl Hotel, GT Road|4686000|0|0|0.0
Gujranwala|Peoples Colony, Gujranwala|35000000|0|0|2340
Gujranwala|Rahwali Cantt, Gujranwala|55000000|5|6|2925
Gujranwala|Aman Housing Society, GT Road|13500000|4|4|1125
Gujranwala|DC Colony, Gujranwala|20000000|3|4|1125
Gujranwala|Gulshan Colony, Gujranwala|5000000|4|4|562
Gujranwala|DC Colony, Gujranwala|67000000|6|6|4500
Gujranwala|DC Colony, Gujranwala|76000000|6|7|4500
Gujranwala|DC Colony, Gujranwala|32500000|5|5|2250
Gujranwala|DC Colony, Gujranwala|34500000|5|6|2250
Gujranwala|DC Colony, Gujranwala|34000000|5|6|2250
Gujranwala|DC Colony, Gujranwala|30000000|4|5|2250
Gujranwala|Citi Housing Society, Gujranwala|28000000|6|7|2250
Gujranwala|Canal View - Sector 4, Canal View Housing Scheme|36000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|36000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|33000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|80000000|5|6|4500
Gujranwala|Citi Housing Society, Gujranwala|37500000|6|7|2250
Gujranwala|Citi Housing Society, Gujranwala|37500000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|55000000|6|6|4500
Gujranwala|Citi Housing Society, Gujranwala|33000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|33000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|33000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|33000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|33000000|6|6|2250
Gujranwala|DC Colony, Gujranwala|85000000|6|7|4500
Gujranwala|DC Colony, Gujranwala|47500000|5|6|3150
Gujranwala|DC Colony, Gujranwala|75000000|6|6|4500
Gujranwala|Garden Town Phase 3, Garden Town|37000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|36000000|5|5|2250
Gujranwala|DC Colony, Gujranwala|70000000|6|7|4500
Gujranwala|DC Colony, Gujranwala|34000000|5|6|2250
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DC Colony, Gujranwala|21000000|3|4|1350
Gujranwala|Guru Nanak Pura, Gujranwala|25000000|7|5|1125
Gujranwala|DC Colony, Gujranwala|36000000|5|6|2250
Gujranwala|DC Colony, Gujranwala|82500000|6|6|4500
Gujranwala|Citi Housing Society, Gujranwala|25000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|16500000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|19000000|4|5|1125
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|Citi Housing Society, Gujranwala|17000000|4|4|1125
Gujranwala|Citi Housing Society, Gujranwala|33000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|33000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|34000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|33000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|33000000|6|6|2250
Gujranwala|Jalil Town, Gujranwala|7500000|4|4|562
Gujranwala|Jalil Town, Gujranwala|7500000|4|4|562
Gujranwala|Jalil Town, Gujranwala|7500000|4|4|562
Gujranwala|Garden Town, Gujranwala|38000000|4|5|2250
Gujranwala|Sui Gas Road, Gujranwala|7500000|3|3|675
Gujranwala|DC Colony, Gujranwala|34000000|5|6|2250
Gujranwala|Garden Town, Gujranwala|30000000|5|5|2250
Gujranwala|DC Colony, Gujranwala|61000000|6|6|4500
Gujranwala|DC Colony, Gujranwala|19000000|3|4|1125
Gujranwala|DC Colony, Gujranwala|34000000|5|6|2250
Gujranwala|DC Colony - Rachna Block, DC Colony|69000000|5|6|4500
Gujranwala|Citi Housing Society, Gujranwala|80000000|5|6|4500
Gujranwala|Citi Housing Society, Gujranwala|13500000|4|4|1125
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|Muhafiz Town, Gujranwala|12500000|5|5|2250
Gujranwala|Citi Housing Society, Gujranwala|26000000|4|4|2250
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|Citi Housing Society, Gujranwala|37500000|5|5|2250
Gujranwala|Citi Housing Society, Gujranwala|16000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|28500000|5|5|2250
Gujranwala|Jalil Town, Gujranwala|7500000|4|4|562
Gujranwala|Jalil Town, Gujranwala|7500000|4|4|562
Gujranwala|Citi Housing Society, Gujranwala|35000000|6|6|2745
Gujranwala|Citi Housing Society, Gujranwala|35000000|6|6|2745
Gujranwala|Citi Housing Society, Gujranwala|35000000|6|6|2745
Gujranwala|Citi Housing Society, Gujranwala|35000000|6|6|2745
Gujranwala|Citi Housing Society, Gujranwala|35000000|6|6|2745
Gujranwala|Garden Town, Gujranwala|47500000|4|5|4500
Gujranwala|DHA Defence, Gujranwala|14000000|4|5|1350
Gujranwala|DHA Defence, Gujranwala|14000000|4|5|1350
Gujranwala|DHA Defence, Gujranwala|12500000|3|4|1125
Gujranwala|DHA Defence, Gujranwala|14000000|4|5|1350
Gujranwala|DHA Defence, Gujranwala|22500000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|15500000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|36000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|24000000|1|2|2700
Gujranwala|Citi Housing Society, Gujranwala|17500000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|29000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|19000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|16000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|33500000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|28000000|6|7|2250
Gujranwala|Citi Housing Society, Gujranwala|30000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|75000000|5|6|4500
Gujranwala|Citi Housing Society, Gujranwala|17500000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|17500000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|27500000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|27500000|5|6|2250
Gujranwala|Aman Housing Society, GT Road|13500000|4|4|1125
Gujranwala|DC Colony, Gujranwala|60000000|6|6|3825
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DC Colony, Gujranwala|44500000|6|7|4500
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|Citi Housing Society, Gujranwala|16000000|4|5|1125
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|Citi Housing Society, Gujranwala|17500000|4|5|1125
Gujranwala|Master City - Block A, Master City Housing Scheme|17000000|4|4|1350
Gujranwala|Master City - Block A, Master City Housing Scheme|17000000|4|4|1350
Gujranwala|Master City - Block A, Master City Housing Scheme|17000000|4|4|1350
Gujranwala|Master City - Block A, Master City Housing Scheme|17000000|4|4|1350
Gujranwala|Master City - Block A, Master City Housing Scheme|17000000|4|4|1350
Gujranwala|Master City - Block A, Master City Housing Scheme|17000000|4|4|1350
Gujranwala|Master City - Block A, Master City Housing Scheme|17000000|4|4|1350
Gujranwala|Master City - Block A, Master City Housing Scheme|17000000|4|4|1350
Gujranwala|Canal View - Sector 3, Canal View Housing Scheme|31000000|5|6|2250
Gujranwala|Canal View - Sector 3, Canal View Housing Scheme|31000000|5|6|2250
Gujranwala|Canal View - Sector 3, Canal View Housing Scheme|51000000|7|8|3375
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DHA Defence, Gujranwala|12500000|3|4|1125
Gujranwala|Citi Housing Society, Gujranwala|25000000|5|6|2250
Gujranwala|Master City - Block A, Master City Housing Scheme|17000000|4|4|1350
Gujranwala|Al-Mansoora Housing Society, Rahwali Cantt|15000000|0|0|1125
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|Citi Housing Society, Gujranwala|79000000|6|7|4500
Gujranwala|Sarfraz Colony, Gujranwala|41000000|11|6|2318
Gujranwala|Garden Town Phase 3 - Block D, Garden Town Phase 3|28200000|5|6|2250
Gujranwala|Garden Town Phase 3 - Block D, Garden Town Phase 3|28200000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|19000000|4|5|1125
Gujranwala|Citi Housing - Phase 2, Citi Housing Society|40000000|6|7|2250
Gujranwala|Citi Housing Society, Gujranwala|28000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|17000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|15000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|24500000|6|6|2250
Gujranwala|Citi Housing - Phase 1, Citi Housing Society|16500000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|Citi Housing Phase 2 - Block E, Citi Housing - Phase 2|15000000|4|5|1125
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|Citi Housing Society, Gujranwala|16000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|75000000|5|6|4500
Gujranwala|Citi Housing Society, Gujranwala|15000000|4|4|1125
Gujranwala|Citi Housing Society, Gujranwala|25000000|5|5|2250
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|Gill Road, Gujranwala|50000000|6|6|4500
Gujranwala|Citi Housing Society, Gujranwala|33500000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|28000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|25000000|4|5|2250
Gujranwala|Citi Housing Society, Gujranwala|16000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|19000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|19000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|16500000|4|5|1125
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|14000000|4|4|1350
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|Citi Housing Society, Gujranwala|33500000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|34000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|33000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|34000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|79000000|6|6|4500
Gujranwala|Citi Housing Society, Gujranwala|19000000|4|4|1125
Gujranwala|DHA Defence, Gujranwala|6325000|1|1|540
Gujranwala|Citi Housing Society, Gujranwala|25000000|5|6|2250
Gujranwala|DHA Defence, Gujranwala|12500000|3|3|1125
Gujranwala|Citi Housing Society, Gujranwala|19000000|4|5|1125
Gujranwala|Canal View Housing Scheme, Gujranwala|18500000|4|5|1125
Gujranwala|Canal View - Sector 3, Canal View Housing Scheme|65000000|6|7|4500
Gujranwala|Wafi Citi Housing Scheme, Gujranwala|28500000|6|7|2250
Gujranwala|Citi Housing - Phase 1, Citi Housing Society|17500000|5|6|1125
Gujranwala|DC Colony, Gujranwala|33000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|75000000|6|6|4500
Gujranwala|Master City Housing Scheme, Gujranwala|18000000|4|5|1575
Gujranwala|Garden Town Phase 3 - Block D, Garden Town Phase 3|28200000|5|6|2250
Gujranwala|Green Valley Phase 5, Green Valley Housing Scheme|13500000|4|4|1125
Gujranwala|Canal View Housing Scheme, Gujranwala|30000000|5|6|2250
Gujranwala|Rachna Pearl Hotel, GT Road|5155000|0|0|0.0
Gujranwala|Rachna Pearl Hotel, GT Road|8198000|0|0|0.0
Gujranwala|Rachna Pearl Hotel, GT Road|4686000|0|0|0.0
Gujranwala|Rachna Pearl Hotel, GT Road|10900000|0|0|0.0
Gujranwala|Wapda Town - Block A1, Wapda Town|39000000|6|8|2250
Gujranwala|Citi Housing Society, Gujranwala|25000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|36000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|36000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|27500000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|25500000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|25500000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|36000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|27500000|5|6|2250
Gujranwala|Wapda Town, Gujranwala|23500000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|27000000|6|6|2250
Gujranwala|SA Towers, Usman Park|4536000|2|2|0.0
Gujranwala|SA Towers, Usman Park|7884000|2|2|0.0
Gujranwala|DHA Defence, Gujranwala|12500000|3|4|1125
Gujranwala|DHA Defence, Gujranwala|14000000|4|5|1350
Gujranwala|Fazaia Housing Scheme, Gujranwala Bypass|25000000|6|4|2250
Gujranwala|DHA Defence, Gujranwala|22500000|5|5|2250
Gujranwala|DHA Phase 1, DHA Defence|5500000|3|3|1125
Gujranwala|Garden Town, Gujranwala|27000000|5|5|2250
Gujranwala|DC Colony, Gujranwala|47500000|0|0|3375
Gujranwala|DHA Defence, Gujranwala|14000000|0|0|1125
Gujranwala|Al-Mansoora Housing Society, Rahwali Cantt|23000000|0|0|2588
Gujranwala|Sarfraz Colony, Gujranwala|10000000|7|4|1125
Gujranwala|Citi Housing Society, Gujranwala|17500000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|30000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|17500000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|32500000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|27500000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|25000000|5|6|2250
Gujranwala|Palm City Housing Scheme, Gujranwala|9500000|4|4|1125
Gujranwala|Palm City Housing Scheme, Gujranwala|9500000|4|4|1125
Gujranwala|Citi Housing Society, Gujranwala|18000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|25000000|5|6|2250
Gujranwala|DC Colony, Gujranwala|19800000|4|4|1125
Gujranwala|DC Colony, Gujranwala|14900000|4|3|1125
Gujranwala|DC Colony, Gujranwala|34000000|5|5|2250
Gujranwala|Citi Housing Society, Gujranwala|17500000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|17500000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|17500000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|25000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|25000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|25000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|36000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|36000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|36000000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|27500000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|27500000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|27500000|5|6|2250
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|20000000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|17500000|4|5|1125
Gujranwala|Citi Housing Society, Gujranwala|34000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|34000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|34000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|34000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|34000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|34000000|6|6|2250
Gujranwala|Citi Housing Society, Gujranwala|33000000|6|6|2250
